text,lemma,pos,tag,morph,nearest,similarity,precedes
veterinario,veterinario,NOUN,S,Gender=Masc|Number=Sing,veterinaria,0.7306511402130127,NO
jet,jet,NOUN,S,Gender=Masc,aereo,0.5654883980751038,NO
stallo,stallo,NOUN,S,Gender=Masc|Number=Sing,situazione,0.524314284324646,NO
predetto,predetto,NOUN,S,Gender=Masc|Number=Sing,suddetto,0.7363197207450867,NO
bambola,bambola,NOUN,S,Gender=Masc|Number=Sing,bambole,0.7338194847106934,NO
anarchico,anarchico,NOUN,S,Gender=Masc|Number=Sing,anarchica,0.6747449636459351,NO
mezz,mezz,NOUN,A,,mezz',0.8164193630218506,YES
mistico,mistico,NOUN,S,Gender=Masc|Number=Sing,misticismo,0.7090383172035217,NO
discussion,discussion,NOUN,S,,thread,0.44974786043167114,YES
indizio,indizio,NOUN,S,Gender=Masc|Number=Sing,indizi,0.6941863894462585,NO
sex,sex,NOUN,B,Gender=Masc,hard,0.5615228414535522,NO
casual,casual,NOUN,V,Gender=Fem|Number=Plur,chic,0.5898945331573486,NO
spugna,spugna,NOUN,S,Gender=Fem|Number=Sing,microfibra,0.5853461623191833,NO
indennizzo,indennizzo,NOUN,S,Gender=Masc|Number=Sing,risarcimento,0.790033757686615,YES
access,access,NOUN,V,Gender=Masc,open,0.5298803448677063,YES
pattinaggio,pattinaggio,NOUN,S,Gender=Masc|Number=Sing,hockey,0.6037211418151855,YES
company,company,NOUN,S,Gender=Fem|Number=Sing,production,0.5323336124420166,NO
alce,alce,NOUN,S,Gender=Masc|Number=Sing,mascarato2,0.47446081042289734,NO
conteggio,conteggio,NOUN,S,Gender=Masc|Number=Sing,computo,0.6945385932922363,NO
recessione,recessione,NOUN,S,Gender=Fem|Number=Sing,crisi,0.7419330477714539,YES
apprendistato,apprendistato,NOUN,S,Gender=Masc|Number=Sing,apprendista,0.6458058953285217,NO
intolleranza,intolleranza,NOUN,S,Gender=Fem|Number=Sing,allergia,0.6616295576095581,NO
ten,ten,NOUN,S,,five,0.5909282565116882,NO
ing,ing,NOUN,S,,ingegner,0.7192903161048889,NO
spazia,spazia,NOUN,S,Gender=Fem|Number=Sing,spaziano,0.7984625101089478,NO
scartamento,scartamento,NOUN,S,Gender=Masc|Number=Sing,metrico,0.4126614034175873,NO
squalo,squalo,NOUN,S,Gender=Masc|Number=Sing,squali,0.6664047837257385,NO
generosa,generosa,NOUN,S,Gender=Fem|Number=Sing,generoso,0.7016260027885437,NO
matto,matto,NOUN,S,Gender=Masc|Number=Sing,pazzo,0.7305977940559387,NO
farmacista,farmacista,NOUN,S,Number=Sing,medico,0.6701435446739197,YES
siero,siero,NOUN,S,Gender=Masc|Number=Sing,vaccino,0.5479108095169067,NO
sottosuolo,sottosuolo,NOUN,S,Gender=Masc|Number=Sing,sotterraneo,0.670884370803833,NO
storage,storage,NOUN,S,Gender=Masc,cloud,0.6467610597610474,YES
montuosa,montuosa,NOUN,S,Gender=Fem|Number=Sing,montuoso,0.7026260495185852,NO
a.a,a.a,NOUN,SW,,accademico,0.4373193085193634,NO
product,product,NOUN,S,Gender=Fem|Number=Plur,products,0.5526584386825562,NO
immissione,immissione,NOUN,S,Gender=Fem|Number=Sing,immettere,0.6691092252731323,NO
sintetizzatore,sintetizzatore,NOUN,S,Gender=Masc|Number=Sing,sintetizzatori,0.6683329343795776,NO
spionaggio,spionaggio,NOUN,S,Gender=Masc|Number=Sing,intelligence,0.5975699424743652,YES
basamento,basamento,NOUN,S,Gender=Masc|Number=Sing,piedistallo,0.6678369641304016,NO
assortimento,assortimento,NOUN,S,Gender=Masc|Number=Sing,vastissimo,0.5828046202659607,NO
morfologia,morfologia,NOUN,S,Gender=Fem|Number=Sing,morfologiche,0.6566619277000427,NO
pillola,pillola,NOUN,S,Gender=Fem|Number=Sing,pillole,0.6451063752174377,NO
tutor,tutor,NOUN,S,Gender=Fem|Number=Plur,docenti,0.573387086391449,NO
offensive,offensive,NOUN,SP,Gender=Fem|Number=Plur,difensive,0.6684605479240417,NO
suocera,suocera,NOUN,S,Gender=Fem|Number=Sing,nuora,0.795441746711731,NO
promontorio,promontorio,NOUN,S,Gender=Masc|Number=Sing,scogliera,0.6086349487304688,NO
dislivello,dislivello,NOUN,S,Gender=Masc|Number=Sing,pendenza,0.5489027500152588,NO
artificio,artificio,NOUN,S,Gender=Masc|Number=Sing,espediente,0.5410300493240356,NO
sudore,sudore,NOUN,S,Gender=Masc|Number=Sing,sangue,0.5613608360290527,YES
parentela,parentela,NOUN,S,Gender=Fem|Number=Sing,affinità,0.6209320425987244,NO
speaker,speaker,NOUN,S,,altoparlanti,0.5966212153434753,NO
dr,dr,NOUN,PC,,dott.,0.5826629996299744,YES
stucco,stucco,NOUN,S,Gender=Masc|Number=Sing,stucchi,0.6162713170051575,NO
collisione,collisione,NOUN,S,Gender=Fem|Number=Sing,collisioni,0.6242310404777527,NO
organista,organista,NOUN,A,Number=Sing,musicista,0.6309618353843689,YES
postumo,postumo,NOUN,S,Gender=Masc|Number=Sing,postuma,0.6639097929000854,NO
ripropone,ripropone,NOUN,S,Gender=Fem|Number=Sing,propone,0.7174997925758362,NO
congiura,congiura,NOUN,S,Gender=Fem|Number=Sing,cospirazione,0.6841365694999695,NO
linfa,linfa,NOUN,S,Gender=Fem|Number=Sing,vitale,0.5961219668388367,NO
psicoterapia,psicoterapia,NOUN,S,Gender=Fem|Number=Sing,psicoanalisi,0.6975095868110657,NO
conoscete,conoscete,NOUN,S,Gender=Fem|Number=Sing,sapete,0.7658689618110657,NO
mandata,mandata,NOUN,S,Gender=Fem|Number=Sing,mandate,0.6639816761016846,NO
clone,clone,NOUN,S,Gender=Fem|Number=Sing,cloni,0.6734999418258667,NO
size,size,NOUN,S,Gender=Masc|Number=Sing,queen,0.4632011651992798,NO
opportuna,opportuna,NOUN,S,Gender=Fem|Number=Sing,appropriata,0.7027938961982727,NO
nord,nord,NOUN,S,Gender=Masc|Number=Sing,nord-occidentale,0.9108853340148926,YES
editing,editing,NOUN,S,Gender=Masc,editor,0.6355710625648499,YES
trascina,trascina,NOUN,S,Gender=Fem|Number=Sing,trascinando,0.7111722230911255,NO
amara,amara,NOUN,S,Gender=Fem|Number=Sing,amaro,0.6713057160377502,NO
terminologia,terminologia,NOUN,S,Gender=Fem|Number=Sing,nomenclatura,0.668251633644104,NO
tatto,tatto,NOUN,S,Gender=Masc|Number=Sing,tattile,0.6198376417160034,NO
ereditario,ereditario,NOUN,S,Gender=Masc|Number=Sing,ereditaria,0.6606826186180115,NO
level,level,NOUN,S,Gender=Fem|Number=Sing,entry,0.5594074726104736,YES
yourself,yourself,NOUN,S,,you,0.5209164023399353,NO
capitelli,capitelli,NOUN,SP,Gender=Masc|Number=Plur,capitello,0.6783079504966736,NO
search,search,NOUN,S,Gender=Masc,google,0.5301304459571838,NO
cfr,cfr,NOUN,S,Gender=Masc,cfr,0.7577601671218872,YES
capocannoniere,capocannoniere,NOUN,V,Gender=Masc|Number=Sing,gol,0.5860488414764404,YES
traghetto,traghetto,NOUN,S,Gender=Masc|Number=Sing,traghetti,0.7460208535194397,NO
sfiducia,sfiducia,NOUN,S,Gender=Fem|Number=Sing,diffidenza,0.657455325126648,NO
anagrafe,anagrafe,NOUN,S,Gender=Fem|Number=Sing,anagrafica,0.6075417995452881,NO
veduta,veduta,NOUN,S,Gender=Fem|Number=Sing,ragion,0.5694901347160339,NO
ipotizza,ipotizza,NOUN,S,Gender=Fem|Number=Sing,ipotizzano,0.7973886728286743,NO
sandbox,sandbox,NOUN,S,Gender=Fem|Number=Sing,sottopagina,0.5783737897872925,NO
attraversamento,attraversamento,NOUN,S,Gender=Masc|Number=Sing,passaggio,0.647071897983551,YES
ballata,ballata,NOUN,S,Gender=Fem|Number=Sing,canzone,0.6675409078598022,YES
contatore,contatore,NOUN,S,Gender=Masc|Number=Sing,contatori,0.7102684378623962,NO
scie,scie,NOUN,S,Gender=Fem,nubi,0.5732831358909607,NO
menzogna,menzogna,NOUN,S,Gender=Fem|Number=Sing,bugia,0.7731541991233826,NO
risanamento,risanamento,NOUN,S,Gender=Masc|Number=Sing,consolidamento,0.6191571354866028,YES
torace,torace,NOUN,S,Gender=Masc|Number=Sing,addome,0.7902480363845825,NO
sorteggio,sorteggio,NOUN,S,Gender=Masc|Number=Sing,torneo,0.5050309896469116,NO
raso,raso,NOUN,S,Gender=Masc|Number=Sing,tulle,0.56626296043396,NO
problem,problem,NOUN,S,Gender=Fem|Number=Plur,solving,0.5711963772773743,NO
soffitta,soffitta,NOUN,S,Gender=Fem|Number=Sing,sottotetto,0.6319035887718201,YES
giuro,giuro,NOUN,S,Gender=Masc|Number=Sing,dico,0.7285518646240234,NO
flashback,flashback,NOUN,SW,Gender=Masc,dialoghi,0.5314226150512695,NO
carisma,carisma,NOUN,S,Gender=Masc|Number=Sing,carismatico,0.7210988402366638,NO
procinto,procinto,NOUN,S,Gender=Masc|Number=Sing,appresta,0.5565192699432373,NO
asino,asino,NOUN,S,Gender=Masc|Number=Sing,asini,0.6394683122634888,NO
passerella,passerella,NOUN,S,Gender=Fem|Number=Sing,passerelle,0.7726727724075317,NO
suppone,suppone,NOUN,S,Gender=Fem|Number=Sing,presume,0.8486965298652649,NO
sciolta,sciolta,NOUN,S,Gender=Fem|Number=Sing,sciolto,0.7372750043869019,NO
ventennio,ventennio,NOUN,S,Gender=Masc|Number=Sing,trentennio,0.8361939787864685,NO
accampamento,accampamento,NOUN,B,Gender=Masc|Number=Sing,accampamenti,0.7288268208503723,NO
spogliatoio,spogliatoio,NOUN,S,Gender=Masc|Number=Sing,spogliatoi,0.6686989665031433,NO
bathroom,bathroom,NOUN,S,Gender=Masc|Number=Plur,bedroom,0.6896214485168457,NO
sparo,sparo,NOUN,S,Gender=Masc|Number=Sing,spari,0.623516857624054,NO
pagg,pagg,NOUN,S,Gender=Fem|Number=Plur,pp.,0.8359700441360474,YES
avorio,avorio,NOUN,A,Gender=Masc|Number=Sing,oro,0.5668122172355652,YES
sublime,sublime,NOUN,PD,Number=Sing,insuperabile,0.649186909198761,NO
park,park,NOUN,S,,parking,0.4938836693763733,NO
allineamento,allineamento,NOUN,S,Gender=Masc|Number=Sing,orientamento,0.6016186475753784,YES
sketch,sketch,NOUN,S,Gender=Masc|Number=Plur,show,0.5536600947380066,NO
wrestling,wrestling,NOUN,S,Gender=Masc,wrestler,0.7270036935806274,NO
gemello,gemello,NOUN,S,Gender=Masc|Number=Sing,fratello,0.6671002507209778,YES
installa,installa,NOUN,S,Gender=Fem|Number=Sing,installare,0.6679267883300781,NO
sud,sud,NOUN,A,Gender=Masc|Number=Sing,sud-occidentale,0.8893496990203857,NO
vicolo,vicolo,NOUN,S,Gender=Masc|Number=Sing,vicoli,0.5938807725906372,NO
ipertensione,ipertensione,NOUN,S,Gender=Fem|Number=Sing,obesità,0.616339921951294,NO
esplora,esplora,NOUN,S,Gender=Fem|Number=Sing,esplorando,0.7019246220588684,NO
digestione,digestione,NOUN,S,Gender=Fem|Number=Sing,digestivo,0.6166222095489502,NO
vagina,vagina,NOUN,S,Gender=Fem|Number=Sing,vaginale,0.6508073806762695,NO
spicchio,spicchio,NOUN,S,Gender=Masc|Number=Sing,spicchi,0.6234614849090576,NO
videogame,videogame,NOUN,S,Gender=Masc|Number=Sing,videogiochi,0.8562967777252197,NO
marinaio,marinaio,NOUN,S,Gender=Masc|Number=Sing,marinai,0.6715307831764221,YES
sviluppatore,sviluppatore,NOUN,S,Gender=Masc|Number=Sing,programmatore,0.6919413208961487,NO
battito,battito,NOUN,S,Gender=Masc|Number=Sing,battiti,0.7486554384231567,NO
semina,semina,NOUN,S,Gender=Fem|Number=Sing,seminare,0.7374259233474731,NO
riscossione,riscossione,NOUN,S,Gender=Fem|Number=Sing,tributi,0.5706761479377747,NO
manette,manette,NOUN,S,Gender=Fem|Number=Sing,arrestati,0.5103119015693665,NO
palazzetto,palazzetto,NOUN,S,Gender=Masc|Number=Sing,stadio,0.5617772936820984,YES
water,water,NOUN,S,,lavandino,0.5436559319496155,NO
rue,rue,NOUN,V_PC,Gender=Fem|Number=Sing,parigino,0.44306325912475586,NO
sterile,sterile,NOUN,S,Number=Sing,sterili,0.6525685787200928,NO
frumento,frumento,NOUN,S,Gender=Masc|Number=Sing,grano,0.8449496626853943,NO
mitragliatrice,mitragliatrice,NOUN,S,Gender=Masc|Number=Sing,mitragliatrici,0.7672026753425598,NO
mediatore,mediatore,NOUN,S,Gender=Masc|Number=Sing,intermediario,0.7034996747970581,NO
senese,senese,NOUN,S,Gender=Masc|Number=Sing,fiorentino,0.7119809985160828,YES
rogo,rogo,NOUN,S,Gender=Masc|Number=Sing,incendio,0.6183218359947205,YES
faraone,faraone,NOUN,S,Gender=Fem|Number=Sing,egizio,0.6590229272842407,NO
presuppone,presuppone,NOUN,S,Gender=Fem|Number=Sing,implica,0.7934185862541199,NO
pallanuoto,pallanuoto,NOUN,S,Gender=Fem,pallavolo,0.6669410467147827,NO
migliaio,migliaio,NOUN,S,Gender=Masc|Number=Sing,centinaio,0.8847836256027222,YES
alimentatore,alimentatore,NOUN,S,Gender=Masc|Number=Sing,trasformatore,0.6330793499946594,NO
manubrio,manubrio,NOUN,S,Gender=Masc|Number=Sing,sella,0.5756911039352417,YES
intermediario,intermediario,NOUN,S,Gender=Masc|Number=Sing,mediatore,0.7034996151924133,YES
estone,estone,NOUN,S,Gender=Fem|Number=Sing,finlandese,0.5685133934020996,NO
liquore,liquore,NOUN,S,Gender=Masc|Number=Sing,liquori,0.6712851524353027,NO
cluster,cluster,NOUN,S,Gender=Masc,server,0.513552725315094,NO
sasso,sasso,NOUN,S,Gender=Masc|Number=Sing,sassi,0.6308495998382568,NO
natalizia,natalizia,NOUN,S,Gender=Fem|Number=Sing,natalizio,0.702163577079773,YES
reticolo,reticolo,NOUN,S,Gender=Masc|Number=Sing,geometrico,0.5414999127388,NO
ritornello,ritornello,NOUN,S,Gender=Masc|Number=Sing,brano,0.6900510787963867,NO
disaccordo,disaccordo,NOUN,S,Gender=Masc|Number=Sing,accordo,0.6345701813697815,YES
gomito,gomito,NOUN,S,Gender=Masc|Number=Sing,braccio,0.5928297638893127,YES
copione,copione,NOUN,S,Gender=Fem|Number=Sing,canovaccio,0.6068712472915649,NO
assemblee,assemblee,NOUN,S,Gender=Masc|Number=Plur,riunioni,0.7354375123977661,NO
m.,m.,NOUN,S,,m,0.7006353735923767,YES
erosione,erosione,NOUN,S,Gender=Fem|Number=Sing,corrosione,0.5798632502555847,NO
programmatore,programmatore,NOUN,S,Gender=Masc|Number=Sing,sviluppatore,0.6919412612915039,YES
cottage,cottage,NOUN,S,Gender=Masc,chalet,0.6236499547958374,NO
collaudo,collaudo,NOUN,S,Gender=Masc|Number=Sing,assemblaggio,0.5640318393707275,YES
clarinetto,clarinetto,NOUN,S,Gender=Masc|Number=Sing,flauto,0.7605639100074768,NO
presepe,presepe,NOUN,S,Gender=Masc|Number=Sing,presepi,0.7630746364593506,NO
address,address,NOUN,S,Gender=Fem,indirizzo,0.46178966760635376,YES
return,return,NOUN,S,Gender=Masc|Number=Sing,function,0.4971185624599457,NO
mento,mento,NOUN,S,Gender=Masc|Number=Sing,petto,0.5478847026824951,YES
arrangiamento,arrangiamento,NOUN,S,Gender=Masc|Number=Sing,arrangiamenti,0.7417510747909546,NO
uranio,uranio,NOUN,S,Gender=Masc|Number=Sing,radioattivo,0.6172773838043213,NO
disfatta,disfatta,NOUN,S,Gender=Fem|Number=Sing,sconfitta,0.7493153810501099,YES
sbarramento,sbarramento,NOUN,S,Gender=Masc|Number=Sing,diga,0.4653542637825012,NO
traditore,traditore,NOUN,S,Gender=Masc|Number=Sing,traditori,0.6459462642669678,NO
traino,traino,NOUN,S,Gender=Masc|Number=Sing,trainato,0.6294457912445068,NO
consueta,consueta,NOUN,S,Gender=Fem|Number=Sing,solita,0.7583233714103699,NO
mailing,mailing,NOUN,S,Gender=Masc,newsletter,0.569244384765625,YES
margin,margin,NOUN,S,Gender=Fem|Number=Plur,3px,0.5154416561126709,NO
abbassamento,abbassamento,NOUN,S,Gender=Masc|Number=Sing,innalzamento,0.8823106288909912,NO
pedofilia,pedofilia,NOUN,S,Gender=Fem|Number=Sing,pedofili,0.6945126056671143,NO
lettone,lettone,NOUN,S,Gender=Fem|Number=Sing,estone,0.5602129101753235,YES
buca,buca,NOUN,S,Gender=Fem|Number=Sing,buche,0.611693263053894,NO
flop,flop,NOUN,S,Gender=Masc,insuccesso,0.5921778678894043,NO
solid,solid,NOUN,S,Gender=Fem|Number=Sing,2px,0.47565415501594543,NO
frode,frode,NOUN,S,Gender=Fem|Number=Sing,truffa,0.709342360496521,YES
these,these,NOUN,A,Number=Sing,those,0.6731488704681396,NO
carrozza,carrozza,NOUN,S,Gender=Fem|Number=Sing,carrozze,0.6999456882476807,NO
gergo,gergo,NOUN,S,Gender=Masc|Number=Sing,impropriamente,0.5635920166969299,NO
inerzia,inerzia,NOUN,S,Gender=Fem|Number=Sing,indifferenza,0.5519711971282959,NO
abitante,abitante,NOUN,S,Number=Sing,residente,0.6520495414733887,NO
fair,fair,NOUN,S,,play,0.490079790353775,NO
credete,credete,NOUN,S,Gender=Fem|Number=Sing,pensate,0.7701479196548462,NO
ceto,ceto,NOUN,S,Gender=Masc|Number=Sing,ceti,0.6581140160560608,NO
gap,gap,NOUN,SW,,divario,0.7834551930427551,NO
divario,divario,NOUN,S,Gender=Masc|Number=Sing,gap,0.7834552526473999,YES
arroganza,arroganza,NOUN,S,Gender=Fem|Number=Sing,ipocrisia,0.7086134552955627,NO
ergastolo,ergastolo,NOUN,S,Gender=Masc|Number=Sing,carcere,0.5962629318237305,YES
it,it,NOUN,S,Gender=Fem|Number=Sing,just,0.6259910464286804,NO
capolista,capolista,NOUN,S,Gender=Fem,compagine,0.4951017498970032,NO
brividi,brividi,NOUN,S,Gender=Masc|Number=Plur,brivido,0.708990216255188,NO
carissima,carissima,NOUN,S,Gender=Fem|Number=Sing,cara,0.8818597197532654,NO
filologo,filologo,NOUN,S,Gender=Masc|Number=Sing,teologo,0.6641861200332642,YES
palude,palude,NOUN,S,Gender=Fem|Number=Sing,paludi,0.6709582209587097,NO
malessere,malessere,NOUN,S,Gender=Masc|Number=Sing,disagio,0.7716044783592224,YES
tastierista,tastierista,NOUN,S,Number=Sing,chitarrista,0.8218731880187988,YES
fratellastro,fratellastro,NOUN,S,Gender=Masc|Number=Sing,fratello,0.8071465492248535,YES
bilanciamento,bilanciamento,NOUN,S,Gender=Masc|Number=Sing,bilanciare,0.6316133737564087,NO
teschio,teschio,NOUN,S,Gender=Masc|Number=Sing,cranio,0.5779756903648376,YES
firewall,firewall,NOUN,S,Gender=Masc|Number=Sing,antivirus,0.6795246601104736,NO
running,running,NOUN,S,Gender=Masc,runner,0.613231360912323,NO
wc,wc,NOUN,S,Gender=Masc,lavandino,0.43149542808532715,NO
innalzamento,innalzamento,NOUN,S,Gender=Masc|Number=Sing,abbassamento,0.8823105692863464,YES
temporanee,temporanee,NOUN,S,Gender=Fem|Number=Plur,provvisorie,0.6845031380653381,NO
nuotatore,nuotatore,NOUN,S,Gender=Masc|Number=Sing,nuotatrice,0.6801573634147644,NO
alfa,alfa,NOUN,S,Gender=Masc|Number=Plur,alpha,0.6071676015853882,YES
boh,boh,NOUN,S,Gender=Masc|Number=Sing,mah,0.8239566087722778,NO
appresta,appresta,NOUN,S,Number=Sing,prepara,0.6865245699882507,NO
schermidore,schermidore,NOUN,S,Gender=Masc|Number=Sing,pallanuotista,0.6312857270240784,NO
building,building,NOUN,S,Gender=Masc,development,0.48849305510520935,NO
presentatore,presentatore,NOUN,S,Gender=Masc|Number=Sing,presentatrice,0.6513776779174805,NO
casting,casting,NOUN,S,Gender=Masc,provini,0.6590926647186279,NO
fitto,fitto,NOUN,V,Gender=Masc|Number=Sing,fitta,0.6353955268859863,NO
macedone,macedone,NOUN,S,Gender=Fem|Number=Sing,albanese,0.6453598141670227,NO
piantine,piantine,NOUN,S,Gender=Fem,piantina,0.7487301826477051,NO
tosse,tosse,NOUN,S,Gender=Fem|Number=Sing,raffreddore,0.6400375366210938,NO
scoglio,scoglio,NOUN,S,Gender=Masc|Number=Sing,scogli,0.7272140979766846,NO
abisso,abisso,NOUN,S,Gender=Masc|Number=Sing,baratro,0.6768476963043213,NO
falde,falde,NOUN,V,Gender=Masc|Number=Sing,falda,0.6821265816688538,NO
manufatto,manufatto,NOUN,S,Gender=Masc|Number=Sing,manufatti,0.6812222599983215,NO
sopravvento,sopravvento,NOUN,S,Gender=Masc|Number=Sing,prevalere,0.5547632575035095,NO
sorpasso,sorpasso,NOUN,S,Gender=Masc|Number=Sing,rimonta,0.5387834906578064,NO
godimento,godimento,NOUN,S,Gender=Masc|Number=Sing,soddisfacimento,0.5860397219657898,NO
pescatore,pescatore,NOUN,S,Gender=Masc|Number=Sing,pescatori,0.6800936460494995,NO
antiossidanti,antiossidanti,NOUN,S,,antiossidante,0.7894104719161987,NO
read,read,NOUN,S,Gender=Fem|Number=Plur,write,0.5757808685302734,NO
part,part,NOUN,S,Number=Sing,indeterminato,0.5575746297836304,NO
screening,screening,NOUN,S,Gender=Masc,test,0.575594425201416,YES
peggioramento,peggioramento,NOUN,S,Gender=Masc|Number=Sing,miglioramento,0.7417987585067749,YES
militanza,militanza,NOUN,S,Gender=Fem|Number=Sing,militante,0.6584988832473755,NO
provino,provino,NOUN,S,Gender=Masc|Number=Sing,provini,0.7496954798698425,NO
fidanzamento,fidanzamento,NOUN,S,Gender=Masc|Number=Sing,matrimonio,0.7226153016090393,YES
aldilà,aldilà,NOUN,V,Gender=Fem|Number=Plur,eternità,0.5098913908004761,NO
gallo,gallo,NOUN,S,Gender=Masc|Number=Sing,uccello,0.5824974179267883,YES
minuscolo,minuscolo,NOUN,S,Gender=Masc|Number=Sing,piccolissimo,0.7343940138816833,NO
fiocco,fiocco,NOUN,S,Gender=Masc|Number=Sing,fiocchi,0.6807007789611816,NO
assenso,assenso,NOUN,S,Gender=Masc|Number=Sing,consenso,0.6413939595222473,YES
diagramma,diagramma,NOUN,S,Gender=Masc|Number=Sing,diagrammi,0.7487986087799072,NO
casello,casello,NOUN,S,Gender=Masc|Number=Sing,autostrada,0.6570378541946411,YES
security,security,NOUN,S,Gender=Masc|Number=Sing,safety,0.5794323086738586,NO
found,found,NOUN,S,Gender=Fem,lost,0.5332036018371582,NO
play,play,NOUN,S,Gender=Masc,play-off,0.7324289083480835,YES
blitz,blitz,NOUN,S,Gender=Masc,assalto,0.5393502712249756,YES
diniego,diniego,NOUN,S,Gender=Masc|Number=Sing,rifiuto,0.5842971801757812,NO
p.,p.,NOUN,S,,c.,0.6470938324928284,YES
molo,molo,NOUN,V_PC,Gender=Masc|Number=Sing,porticciolo,0.7332846522331238,NO
salsiccia,salsiccia,NOUN,S,Gender=Fem|Number=Sing,salsicce,0.7476264834403992,NO
lun,lun,NOUN,S,Gender=Masc,sab,0.8759649991989136,NO
apprendista,apprendista,NOUN,S,Number=Sing,apprendistato,0.6458058953285217,YES
elastica,elastica,NOUN,S,Gender=Fem|Number=Sing,elastico,0.6954766511917114,NO
disgrazia,disgrazia,NOUN,S,Gender=Fem|Number=Sing,sfortuna,0.665006160736084,NO
galla,galla,NOUN,S,Gender=Fem|Number=Sing,auge,0.4707336723804474,NO
reserved,reserved,NOUN,S,Gender=Masc|Number=Sing,rights,0.571549117565155,YES
spoiler,spoiler,NOUN,S,Gender=Fem|Number=Sing,prequel,0.4734230041503906,NO
number,number,NOUN,SP,Gender=Masc,two,0.5542407035827637,NO
canapa,canapa,NOUN,S,Gender=Masc|Number=Sing,cannabis,0.6566765904426575,NO
farebbero,farebbero,NOUN,S,Gender=Masc|Number=Sing,farebbe,0.8437339663505554,NO
investigatore,investigatore,NOUN,S,Gender=Masc|Number=Sing,detective,0.7776585221290588,NO
task,task,NOUN,S,Gender=Masc|Number=Sing,process,0.5186359882354736,NO
cronista,cronista,NOUN,A,Number=Sing,giornalista,0.7847495079040527,YES
collection,collection,NOUN,S,,collezione,0.5882424116134644,NO
onesta,onesta,NOUN,A,Number=Sing,sincera,0.6973287463188171,NO
eresia,eresia,NOUN,S,Gender=Fem|Number=Sing,eretico,0.6209608912467957,NO
lamina,lamina,NOUN,S,Gender=Fem|Number=Sing,lamine,0.6877167820930481,NO
sud,sud,NOUN,S,Gender=Masc|Number=Sing,nord-occidentale,0.8997252583503723,YES
cartina,cartina,NOUN,S,Gender=Fem|Number=Sing,cartine,0.7327420115470886,NO
postura,postura,NOUN,S,Gender=Fem|Number=Sing,muscolatura,0.5697771906852722,NO
ristoro,ristoro,NOUN,S,Gender=Masc|Number=Sing,rifugio,0.5037729144096375,YES
facoltativo,facoltativo,NOUN,S,Gender=Masc|Number=Sing,obbligatorio,0.6787516474723816,NO
apprezzo,apprezzo,NOUN,S,Gender=Masc|Number=Sing,ammiro,0.6997385621070862,NO
vitello,vitello,NOUN,S,Gender=Masc|Number=Sing,manzo,0.6531044244766235,NO
such,such,NOUN,S,Gender=Masc,great,0.5621175765991211,NO
empatia,empatia,NOUN,S,Gender=Fem|Number=Sing,compassione,0.6649768948554993,YES
chiesta,chiesta,NOUN,S,Gender=Fem|Number=Sing,chiesto,0.6624165773391724,NO
type,type,NOUN,S,Gender=Masc|Number=Sing,description,0.45728909969329834,NO
